AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-3.42,1.97,7.53,-0.0,-0.0,-0.35,1721396039001,paving_stone
-3.15,3.3,12.01,-0.06,0.24,-0.09,1721396039011,paving_stone
0.26,5.0,13.19,-0.07,0.23,0.08,1721396039021,paving_stone
1.71,-0.15,7.43,-0.12,0.14,-0.04,1721396039031,paving_stone
0.93,-4.27,8.72,-0.12,0.09,-0.37,1721396039041,paving_stone
-3.19,-6.37,8.51,-0.05,-0.0,-0.47,1721396039051,paving_stone
-4.5,1.17,11.6,-0.0,0.11,-0.23,1721396039061,paving_stone
-2.0,-1.29,10.18,0.03,0.07,0.14,1721396039071,paving_stone
2.12,2.91,12.63,-0.03,0.13,0.21,1721396039081,paving_stone
2.54,0.07,8.6,0.06,0.02,-0.29,1721396039091,paving_stone
-0.2,-0.35,12.58,-0.0,0.17,-0.65,1721396039101,paving_stone
-4.74,-2.3,12.86,0.02,0.04,-0.46,1721396039111,paving_stone
-4.66,5.36,9.71,0.15,0.11,0.06,1721396039121,paving_stone
0.03,-1.93,10.66,-0.05,0.23,0.24,1721396039131,paving_stone
2.61,9.65,10.79,0.29,0.08,0.05,1721396039141,paving_stone
3.44,-2.7,10.74,-0.09,0.11,-0.2,1721396039151,paving_stone
-2.21,1.35,10.77,0.09,-0.18,-0.27,1721396039161,paving_stone
-2.06,-4.03,3.75,0.16,0.2,-0.15,1721396039171,paving_stone
