AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-6.76,5.26,-13.43,0.1,-0.24,0.48,1721228098031,cobblestone
9.68,8.44,-0.71,-0.87,1.19,0.46,1721228098041,cobblestone
7.78,-3.89,19.87,-0.38,-0.44,0.06,1721228098051,cobblestone
1.85,-18.0,6.99,0.17,-0.38,-0.81,1721228098061,cobblestone
-4.28,8.22,30.8,-0.26,0.16,-1.39,1721228098071,cobblestone
-11.65,8.46,11.15,0.93,-0.86,-0.13,1721228098081,cobblestone
-3.61,2.69,-17.47,0.25,0.81,0.87,1721228098091,cobblestone
9.1,1.12,16.55,-0.61,0.55,0.56,1721228098101,cobblestone
9.94,-2.37,31.05,-0.07,-0.23,-0.41,1721228098111,cobblestone
2.85,-6.63,13.06,-0.16,-0.46,-1.36,1721228098121,cobblestone
-7.47,13.03,12.86,-0.36,0.16,-1.11,1721228098131,cobblestone
-5.66,8.65,7.83,0.09,0.14,0.25,1721228098141,cobblestone
-0.98,-9.02,-13.44,0.38,0.23,0.61,1721228098151,cobblestone
3.18,-24.78,-7.47,-0.24,0.32,0.08,1721228098161,cobblestone
3.12,17.39,40.97,-0.06,0.47,-0.62,1721228098171,cobblestone
2.54,19.15,16.68,1.05,-0.7,-0.41,1721228098181,cobblestone
-5.37,-18.67,-14.58,-0.46,0.26,-0.73,1721228098191,cobblestone
-10.22,-1.09,50.15,-0.6,0.62,-0.44,1721228098201,cobblestone
-8.19,4.06,12.33,0.93,-0.63,0.28,1721228098211,cobblestone
-1.39,-6.17,-23.57,0.74,0.07,0.56,1721228098221,cobblestone
5.44,-4.2,12.06,-0.27,0.65,0.21,1721228098231,cobblestone
-1.74,40.33,39.43,0.39,0.11,-0.05,1721228098241,cobblestone
5.46,26.67,-4.64,0.22,-0.16,-0.67,1721228098251,cobblestone
-2.89,-57.1,-6.59,-1.28,0.1,-1.13,1721228098261,cobblestone
-12.46,-9.67,32.88,-0.21,0.41,-0.23,1721228098271,cobblestone
-3.9,11.25,-20.81,1.28,-0.41,0.76,1721228098281,cobblestone
5.97,-36.47,-24.88,-0.83,0.66,0.63,1721228098291,cobblestone
-12.81,10.61,77.13,-0.05,1.38,0.01,1721228098301,cobblestone
24.8,23.18,31.87,1.65,-1.01,0.01,1721228098311,cobblestone
-0.4,4.24,-15.19,-1.37,0.02,-0.82,1721228098321,cobblestone
-4.06,-24.42,35.57,-1.13,0.23,-0.92,1721228098331,cobblestone
-9.01,-10.86,1.46,0.9,-0.05,0.43,1721228098341,cobblestone
2.86,-9.01,-21.14,0.37,0.5,0.89,1721228098351,cobblestone
2.49,18.03,56.33,-0.4,0.6,0.25,1721228098361,cobblestone
0.05,32.55,31.85,1.02,-0.33,0.06,1721228098371,cobblestone
5.98,-9.65,-11.24,-1.15,0.21,-1.02,1721228098381,cobblestone
-11.0,-18.44,18.82,-0.64,-0.36,-0.86,1721228098391,cobblestone
-10.05,-2.55,-4.26,0.71,-0.23,-0.21,1721228098401,cobblestone
-6.07,1.84,-14.96,0.23,0.08,0.65,1721228098411,cobblestone
2.77,14.86,27.78,0.08,0.4,0.89,1721228098421,cobblestone
11.48,8.08,16.95,0.42,-0.21,1.33,1721228098431,cobblestone
15.58,-42.45,14.44,-1.25,0.2,-0.21,1721228098441,cobblestone
3.71,28.87,40.61,0.77,-0.07,-1.32,1721228098451,cobblestone
-3.15,6.21,-23.69,0.95,-0.65,-1.96,1721228098461,cobblestone
-23.88,-0.71,17.57,-0.25,-0.1,-0.73,1721228098471,cobblestone
-11.85,-5.18,19.16,0.49,-0.45,1.73,1721228098481,cobblestone
2.44,14.05,-0.24,0.13,0.46,1.73,1721228098491,cobblestone
15.56,7.22,-14.28,0.25,-0.14,0.7,1721228098501,cobblestone
8.77,-12.19,10.23,-1.12,0.24,-0.66,1721228098511,cobblestone
-4.14,-7.54,45.39,0.24,0.26,-1.16,1721228098521,cobblestone
-4.32,-7.02,-14.16,0.68,-0.73,-0.63,1721228098531,cobblestone
-14.16,2.36,-5.56,-0.55,0.4,0.03,1721228098541,cobblestone
-1.97,15.28,23.41,0.16,0.51,1.12,1721228098551,cobblestone
7.16,0.53,-9.82,0.34,-0.42,1.2,1721228098561,cobblestone
15.96,-11.65,32.73,-0.99,1.05,-0.22,1721228098571,cobblestone
-9.12,19.46,65.42,0.59,-0.59,-1.31,1721228098581,cobblestone
-11.37,1.15,-23.01,0.79,-0.89,-1.62,1721228098591,cobblestone
-14.2,-17.36,-35.65,-0.93,0.28,0.17,1721228098601,cobblestone
-16.98,-20.56,31.45,-0.62,0.42,1.89,1721228098611,cobblestone
-4.08,-0.94,30.17,0.82,-0.26,1.98,1721228098621,cobblestone
33.3,8.94,-10.64,0.67,0.09,0.51,1721228098631,cobblestone
14.81,2.54,16.0,-1.26,-0.09,-0.95,1721228098641,cobblestone
-1.94,-11.25,33.33,-0.08,-0.69,-1.19,1721228098651,cobblestone
-2.75,2.5,-4.69,0.51,0.08,-1.32,1721228098661,cobblestone
-14.15,-4.93,-36.8,0.6,-0.51,0.08,1721228098671,cobblestone
-7.65,-15.87,-10.91,-0.49,0.92,1.34,1721228098681,cobblestone
4.21,-2.1,47.86,-0.59,0.77,1.48,1721228098691,cobblestone
12.02,-18.9,50.32,-0.01,0.82,0.21,1721228098701,cobblestone
8.04,19.33,33.06,0.72,-0.56,-0.33,1721228098711,cobblestone
0.46,17.44,-2.48,0.48,-0.24,-1.56,1721228098721,cobblestone
-8.68,11.35,-4.69,0.1,-0.53,-0.77,1721228098731,cobblestone
-13.65,-9.6,4.81,-1.22,0.99,-0.03,1721228098741,cobblestone
-12.29,-6.89,24.74,0.12,-0.34,1.14,1721228098751,cobblestone
2.8,-2.23,-25.54,0.85,-0.3,1.41,1721228098761,cobblestone
14.86,-14.32,1.93,-0.96,0.91,0.96,1721228098771,cobblestone
5.59,21.06,52.26,0.4,0.12,0.13,1721228098781,cobblestone
-5.19,8.49,15.67,0.78,-1.14,-1.09,1721228098791,cobblestone
-2.54,14.1,14.58,-0.34,0.01,-1.25,1721228098801,cobblestone
-4.96,-11.76,7.75,-0.3,-0.35,0.04,1721228098811,cobblestone
-0.56,-24.64,-13.88,-0.09,0.13,0.33,1721228098821,cobblestone
-2.21,-15.94,13.97,-0.44,0.34,-0.18,1721228098831,cobblestone
-6.29,7.77,30.2,0.68,-0.5,-0.3,1721228098841,cobblestone
-3.54,17.52,1.13,1.2,-0.26,0.14,1721228098851,cobblestone
2.13,11.32,11.73,-0.06,-0.02,0.43,1721228098861,cobblestone
-0.39,-3.42,19.21,0.16,-0.04,0.56,1721228098871,cobblestone
6.85,-6.76,6.15,-0.14,0.22,-0.01,1721228098881,cobblestone
3.09,-6.0,-10.72,0.46,-0.54,-0.12,1721228098891,cobblestone
3.98,6.0,6.7,-0.05,0.37,-0.37,1721228098901,cobblestone
-2.35,19.6,19.71,0.33,-0.44,-0.07,1721228098911,cobblestone
1.86,-13.05,-11.5,-0.3,-0.02,-0.16,1721228098921,cobblestone
-2.16,-20.87,-0.66,-1.12,0.19,-0.22,1721228098931,cobblestone
-5.17,13.47,53.74,-0.41,0.52,-0.33,1721228098941,cobblestone
-3.63,3.39,-0.1,0.88,-0.78,0.11,1721228098951,cobblestone
-1.78,-21.8,-21.2,-0.51,0.44,0.47,1721228098961,cobblestone
0.61,-19.11,35.43,-0.53,0.13,0.38,1721228098971,cobblestone
-3.55,19.64,23.96,1.29,-0.8,0.15,1721228098981,cobblestone
9.62,-0.97,-20.39,-0.24,0.14,0.21,1721228098991,cobblestone
7.27,5.55,34.05,-1.24,0.38,-0.01,1721228099001,cobblestone
9.72,2.49,24.44,0.79,-0.11,-0.07,1721228099011,cobblestone
-2.68,-16.19,-7.18,-0.89,-0.13,-0.68,1721228099021,cobblestone
-10.7,-10.92,48.27,-0.96,0.06,-0.66,1721228099031,cobblestone
-8.08,13.95,15.16,1.66,-0.71,0.64,1721228099041,cobblestone
13.95,-3.13,-43.24,0.57,0.03,1.07,1721228099051,cobblestone
9.05,-4.07,19.7,-1.12,1.1,-0.17,1721228099061,cobblestone
-2.31,64.13,63.57,0.94,0.08,-0.92,1721228099071,cobblestone
-12.29,25.06,-3.28,0.93,-0.31,-0.88,1721228099081,cobblestone
-6.78,-75.77,-36.43,-0.56,-0.78,0.4,1721228099091,cobblestone
-6.16,2.57,6.93,-1.6,1.72,0.75,1721228099101,cobblestone
11.16,-14.05,57.48,-0.34,-0.07,0.33,1721228099111,cobblestone
6.71,66.61,23.53,0.49,-0.44,-1.79,1721228099121,cobblestone
-2.18,-8.62,-29.23,1.22,-1.73,0.49,1721228099131,cobblestone
3.71,20.34,2.23,-1.3,1.81,0.49,1721228099141,cobblestone
4.3,9.65,32.78,0.89,-0.86,0.62,1721228099151,cobblestone
0.98,-22.58,3.27,0.53,2.12,-0.57,1721228099161,cobblestone
-1.81,16.59,14.62,0.96,-1.06,-0.72,1721228099171,cobblestone
-4.44,14.67,-11.86,0.36,0.26,-0.33,1721228099181,cobblestone
