AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
0.22,-0.15,10.17,0.06,0.04,-0.25,1721379010029,asphalt
-0.51,-0.23,9.88,0.04,0.1,-0.28,1721379010039,asphalt
-1.91,-0.18,10.54,0.06,0.04,-0.15,1721379010049,asphalt
-1.35,1.02,10.15,0.08,0.08,0.03,1721379010059,asphalt
0.11,0.32,9.79,0.07,0.04,0.1,1721379010069,asphalt
0.69,0.86,9.03,0.13,0.03,-0.01,1721379010079,asphalt
0.8,1.69,10.76,0.06,0.08,-0.11,1721379010089,asphalt
-1.68,3.01,9.19,0.12,-0.01,-0.15,1721379010099,asphalt
-2.44,0.93,10.36,0.1,0.1,-0.12,1721379010109,asphalt
-2.85,0.77,11.22,0.12,0.0,0.06,1721379010119,asphalt
-1.03,2.51,10.43,0.11,0.1,0.12,1721379010129,asphalt
1.63,0.28,9.09,0.08,-0.01,0.17,1721379010139,asphalt
2.86,1.85,10.71,0.13,0.08,0.07,1721379010149,asphalt
2.4,-0.66,8.81,0.08,-0.01,-0.11,1721379010159,asphalt
-0.44,2.42,11.09,0.17,0.06,-0.22,1721379010169,asphalt
-1.89,-1.0,10.08,0.12,-0.03,-0.2,1721379010179,asphalt
-4.16,1.78,11.21,0.16,0.03,-0.03,1721379010189,asphalt
-2.51,1.18,10.71,0.15,0.01,0.16,1721379010199,asphalt
-1.36,-0.5,9.18,0.2,-0.08,0.22,1721379010209,asphalt
1.11,3.19,9.69,0.17,0.08,0.15,1721379010219,asphalt
1.18,6.48,9.52,0.13,-0.04,0.04,1721379010229,asphalt
-0.43,-1.56,7.35,-0.01,-0.09,-0.07,1721379010239,asphalt
-2.49,-4.09,9.99,-0.01,-0.05,0.02,1721379010249,asphalt
-1.06,-0.45,8.26,0.01,-0.02,0.27,1721379010259,asphalt
1.01,0.05,7.91,-0.04,0.02,0.25,1721379010269,asphalt
2.57,-0.51,9.07,0.04,-0.04,0.1,1721379010279,asphalt
2.24,0.96,10.54,0.06,0.0,0.07,1721379010289,asphalt
1.04,-0.49,8.37,0.02,-0.08,0.02,1721379010299,asphalt
-0.03,-1.99,11.82,-0.14,0.02,-0.06,1721379010309,asphalt
-1.53,-0.17,12.28,-0.01,-0.14,0.04,1721379010319,asphalt
-1.09,0.63,8.14,-0.09,0.02,0.09,1721379010329,asphalt
